RK,Name,First Name,Last name,REC,YDS,AVG,LNG,TD
1715,Caleb Williams,Caleb,Williams,1,15,15,15,0
1715,Bryce Butler,Bryce,Butler,3,15,5,9,1
1715,Caleb Driskill,Caleb,Driskill,2,15,7.5,11,1
1715,Patrick Smith,Patrick,Smith,4,15,3.8,15,0
1715,Donald Chaney,Donald,Chaney,5,15,3,4,0
1715,Tyler Van,Tyler,Van,0,15,0,15,0
1715,Johnathan Arceneaux,Johnathan,Arceneaux,2,15,7.5,8,0
1715,Jaxson Dart,Jaxson,Dart,1,15,15,15,0
1715,Jaren Randle,Jaren,Randle,2,15,7.5,8,0
1715,Freddie Brock,Freddie,Brock,2,15,7.5,16,0
1715,Zach Evans,Zach,Evans,2,15,7.5,13,0
1715,Jaylen Sargent,Jaylen,Sargent,1,15,15,15,0
1715,Charles Rogers,Charles,Rogers,2,15,7.5,10,1
1715,Kam Ingram,Kam,Ingram,1,15,15,15,0
1715,Matthew Klopfenstein,Matthew,Klopfenstein,3,15,5,6,0
1715,Bryson Graves,Bryson,Graves,2,15,7.5,13,0
1731,Jake Taylor,Jake,Taylor,1,14,14,14,0
1731,Tanner Mordecai,Tanner,Mordecai,2,14,7,19,0
1731,Ari Broussard,Ari,Broussard,2,14,7,12,0
1731,Isaiah Neyor,Isaiah,Neyor,1,14,14,14,0
1731,D.Q. James,D.Q.,James,2,14,7,9,0
1731,Eni Falayi,Eni,Falayi,1,14,14,14,0
1731,Jake Renda,Jake,Renda,2,14,7,12,0
1731,Don Munnerlyn,Don,Munnerlyn,1,14,14,14,0
1731,Drew Allar,Drew,Allar,2,14,7,10,0
1731,Jordan Anthony,Jordan,Anthony,3,14,4.7,11,0
1731,Durell Robinson,Durell,Robinson,1,14,14,14,0
1731,Luke Seib,Luke,Seib,1,14,14,14,0
1731,Hawkins Polley,Hawkins,Polley,2,14,7,13,1
1731,Andrew Paul,Andrew,Paul,2,14,7,7,1
1731,John Mateer,John,Mateer,2,14,7,9,0
1731,Israel Polk,Israel,Polk,1,14,14,14,0
1731,Leo Pulalasi,Leo,Pulalasi,2,14,7,7,0
1731,Davion Dozier,Davion,Dozier,1,14,14,14,1
1731,Cole Pruett,Cole,Pruett,2,14,7,9,0
1731,Marshaun Brown,Marshaun,Brown,1,14,14,14,0
1731,Kahanu Davis,Kahanu,Davis,2,14,7,10,0
1752,Anthony Grant,Anthony,Grant,4,13,3.3,9,0
1752,Grant Misch,Grant,Misch,3,13,4.3,5,0
1752,Jordan Yates,Jordan,Yates,1,13,13,13,0
1752,Casey Cain,Casey,Cain,1,13,13,13,0
1752,PJ Johnson,PJ,Johnson,2,13,6.5,7,0
1752,Simeon Price,Simeon,Price,2,13,6.5,8,0
1752,Jacob Coleman,Jacob,Coleman,2,13,6.5,10,0
1752,Jamal Johnson,Jamal,Johnson,3,13,4.3,8,0
1752,Malik Bowen-Sims,Malik,Bowen-Sims,3,13,4.3,12,0
1752,Ryan Morgan,Ryan,Morgan,2,13,6.5,10,0
1752,Harrison Saint,Harrison,Saint,2,13,6.5,12,1
1752,Raymond Cottrell,Raymond,Cottrell,1,13,13,13,1
1752,Peyton O'Leary,Peyton,O'Leary,2,13,6.5,8,1
1752,Ethan Davies,Ethan,Davies,2,13,6.5,9,0
1752,Justyn Reid,Justyn,Reid,1,13,13,13,0
1752,Zach Mundell,Zach,Mundell,2,13,6.5,7,0
1752,Jacoby Bellazar,Jacoby,Bellazar,1,13,13,13,0
1752,Leo Kemp,Leo,Kemp,2,13,6.5,8,1
1752,Landan Brown,Landan,Brown,3,13,4.3,6,0
1771,Chez Mellusi,Chez,Mellusi,3,12,4,11,0
1771,D'Wan Mathis,D'Wan,Mathis,2,12,6,9,0
1771,Dontae McMillan,Dontae,McMillan,1,12,12,12,0
1771,Keontez Lewis,Keontez,Lewis,1,12,12,12,0
1771,Nick Kallerup,Nick,Kallerup,3,12,4,5,0
1771,Todd Justice,Todd,Justice,3,12,4,6,0
1771,Jordan Poole,Jordan,Poole,1,12,12,12,1
1771,Maximilian Mang,Maximilian,Mang,2,12,6,7,1
1771,Kaden Dudley,Kaden,Dudley,4,12,3,7,0
1771,Heinrich Haarberg,Heinrich,Haarberg,2,12,6,10,0
1771,Lawson Albright,Lawson,Albright,2,12,6,6,0
1771,Greg Gaines,Greg,Gaines,2,12,6,8,0
1771,Braylon James,Braylon,James,1,12,12,12,0
1771,Deems May,Deems,May,1,12,12,12,0
1771,Rykem Laney,Rykem,Laney,1,12,12,12,0
1771,Kris Williams,Kris,Williams,1,12,12,12,0
1771,Willie Gaines,Willie,Gaines,2,12,6,9,0
1771,Victor Snow,Victor,Snow,1,12,12,12,0
1771,Sam Hicks,Sam,Hicks,4,12,3,8,0
1771,Sesi Vailahi,Sesi,Vailahi,2,12,6,9,0
1771,Billy Durocher,Billy,Durocher,2,12,6,6,0
1771,Jayden O'Rourke,Jayden,O'Rourke,1,12,12,12,0
1793,Courtney Reese,Courtney,Reese,4,11,2.8,13,0
1793,Charlie Vincent,Charlie,Vincent,2,11,5.5,6,0
1793,Ja'Shaun Poke,Ja'Shaun,Poke,2,11,5.5,11,0
1793,Rodrigues Clark,Rodrigues,Clark,3,11,3.7,7,0
1793,Owen McGowan,Owen,McGowan,2,11,5.5,9,1
1793,Jacob Gill,Jacob,Gill,1,11,11,11,0
1793,Josh Sterzer,Josh,Sterzer,2,11,5.5,6,0
1793,Connor Witthoft,Connor,Witthoft,1,11,11,11,0
1793,Elijah Arroyo,Elijah,Arroyo,1,11,11,11,0
1793,Aaron Steinfeldt,Aaron,Steinfeldt,1,11,11,11,0
1793,JJ Henry,JJ,Henry,1,11,11,11,0
1793,Daryon Triche,Daryon,Triche,2,11,5.5,11,0
1793,Robert Briggs,Robert,Briggs,6,11,1.8,6,0
1793,Terry Moore,Terry,Moore,1,11,11,11,0
1793,Josiah Zamora,Josiah,Zamora,2,11,5.5,6,0
1793,Amin Hassan,Amin,Hassan,3,11,3.7,5,0
1793,Zach Vigil,Zach,Vigil,2,11,5.5,9,0
1793,Wayne Knight,Wayne,Knight,1,11,11,11,0
1793,Khamari Anderson,Khamari,Anderson,1,11,11,11,0
1793,Cole Adams,Cole,Adams,2,11,5.5,7,0
1793,Jesse Ofurie,Jesse,Ofurie,2,11,5.5,7,0
1793,Jambres Dubar,Jambres,Dubar,6,11,1.8,7,0
1793,Cataurus Hicks,Cataurus,Hicks,1,11,11,11,0
1793,Nate Johnson,Nate,Johnson,1,11,11,11,0
1817,Jyaire Shorter,Jyaire,Shorter,1,10,10,10,0
1817,Jordan Morris,Jordan,Morris,1,10,10,10,0
1817,Jalen Jackson,Jalen,Jackson,1,10,10,10,0
1817,Darwin Barlow,Darwin,Barlow,1,10,10,10,0
1817,Nate Muersch,Nate,Muersch,3,10,3.3,5,1
1817,Ethan Wright,Ethan,Wright,1,10,10,10,0
1817,Joshua Rawlings,Joshua,Rawlings,2,10,5,9,1
1817,Jack Coulson,Jack,Coulson,2,10,5,5,0
1817,Jelani Stafford,Jelani,Stafford,1,10,10,10,0
1817,Jameson Geers,Jameson,Geers,2,10,5,7,1
1817,Charlie Browder,Charlie,Browder,2,10,5,8,0
1817,Colby Powers,Colby,Powers,2,10,5,8,0
1817,Brandon Thomas,Brandon,Thomas,2,10,5,6,0
1817,EJ Wilson,EJ,Wilson,4,10,2.5,9,0
1817,Cale Cabbiness,Cale,Cabbiness,1,10,10,10,0
1817,DJ Allen,DJ,Allen,2,10,5,7,0
1817,Victor Venn,Victor,Venn,2,10,5,9,1
1817,Ashton Hayes,Ashton,Hayes,5,10,2,4,0
1817,Quentin Moore,Quentin,Moore,2,10,5,8,1
1817,Gavin Yates,Gavin,Yates,2,10,5,8,0
1817,Xavier Terrell,Xavier,Terrell,2,10,5,6,0
1817,Dylan Braithwaite,Dylan,Braithwaite,1,10,10,10,0
1817,Dee Williams,Dee,Williams,2,10,5,11,0
1817,Cam Thompson,Cam,Thompson,2,10,5,6,0
1817,Eli Finley,Eli,Finley,2,10,5,5,0
1817,Tyree Kelly,Tyree,Kelly,1,10,10,10,0
1817,Dorian Lewis,Dorian,Lewis,2,10,5,8,0
1817,Quin Smith,Quin,Smith,1,10,10,10,0
1817,Jamai East,Jamai,East,1,10,10,10,0
1846,Marcus Rogers,Marcus,Rogers,2,9,4.5,5,0
1846,Jahmyl Jeter,Jahmyl,Jeter,1,9,9,9,0
1846,Jalen Knox,Jalen,Knox,1,9,9,9,0
1846,Rahmir Johnson,Rahmir,Johnson,3,9,3,6,0
1846,Nolan Matthews-Harris,Nolan,Matthews-Harris,1,9,9,9,1
1846,B.J. Harris,B.J.,Harris,1,9,9,9,0
1846,J.J. Sparkman,J.J.,Sparkman,2,9,4.5,8,0
1846,Daniel Hishaw,Daniel,Hishaw,1,9,9,9,0
1846,Malick Meiga,Malick,Meiga,3,9,3,7,0
1846,Isaac Ross,Isaac,Ross,3,9,3,6,0
1846,Caleb Hood,Caleb,Hood,1,9,9,9,0
1846,Damien Taylor,Damien,Taylor,4,9,2.3,4,1
1846,Banks Pope,Banks,Pope,1,9,9,9,0
1846,Jaleel Skinner,Jaleel,Skinner,1,9,9,9,0
1846,Patrick Gurd,Patrick,Gurd,1,9,9,9,0
1846,Gabe Burkle,Gabe,Burkle,2,9,4.5,5,0
1846,Sedrick Irvin,Sedrick,Irvin,2,9,4.5,5,0
1846,Lawson Luckie,Lawson,Luckie,2,9,4.5,5,1
1846,Ajay Allen,Ajay,Allen,4,9,2.3,6,0
1846,Jack Lausch,Jack,Lausch,2,9,4.5,7,0
1846,Xayvion Turner-Bradshaw,Xayvion,Turner-Bradshaw,1,9,9,9,0
1846,Micheal Caraway,Micheal,Caraway,1,9,9,9,0
1868,Brandon Crum,Brandon,Crum,2,8,4,5,1
1868,Will Howard,Will,Howard,1,8,8,8,1
1868,Kris Hutson,Kris,Hutson,1,8,8,8,0
1868,Avery Morrow,Avery,Morrow,3,8,2.7,14,0
1868,Evan Morris,Evan,Morris,4,8,2,4,0
1868,Francis Sherman,Francis,Sherman,1,8,8,8,0
1868,Joey Bearns,Joey,Bearns,3,8,2.7,7,0
1868,Marco Lee,Marco,Lee,1,8,8,8,0
1868,Cristian Driver,Cristian,Driver,1,8,8,8,0
1868,Luke Soto,Luke,Soto,1,8,8,8,0
1868,Justin Morris,Justin,Morris,1,8,8,8,0
1868,Dominic Gonnella,Dominic,Gonnella,1,8,8,8,0
1868,Haakon Anderson,Haakon,Anderson,1,8,8,8,0
1868,Marlin Klein,Marlin,Klein,1,8,8,8,0
1868,Max Reese,Max,Reese,2,8,4,6,0
1868,Camden Sirmon,Camden,Sirmon,1,8,8,8,0
1868,Keyshaun Pipkin,Keyshaun,Pipkin,1,8,8,8,0
1868,Jeremiah Aaron,Jeremiah,Aaron,1,8,8,8,0
1868,Denzil Alleyne,Denzil,Alleyne,1,8,8,8,1
1868,Jamari Person,Jamari,Person,1,8,8,8,0
1868,Andrew Schnackenberg,Andrew,Schnackenberg,2,8,4,6,1
1868,Jacqez Barksdale,Jacqez,Barksdale,6,8,1.3,4,0
1890,Brian Snead,Brian,Snead,1,7,7,7,0
1890,Solomon Vanhorse,Solomon,Vanhorse,1,7,7,7,0
1890,Elijah Downing,Elijah,Downing,1,7,7,7,0
1890,Velton Gardner,Velton,Gardner,1,7,7,7,0
1890,Rod Heard,Rod,Heard,1,7,7,7,0
1890,Micah Hilts,Micah,Hilts,1,7,7,7,0
1890,Demarkcus Bowman,Demarkcus,Bowman,2,7,3.5,4,0
1890,Kurtis Rourke,Kurtis,Rourke,1,7,7,7,0
1890,J'Wan Evans,J'Wan,Evans,2,7,3.5,5,0
1890,Bayne Tryon,Bayne,Tryon,1,7,7,7,1
1890,AJ Toney,AJ,Toney,3,7,2.3,7,0
1890,Braylon Braxton,Braylon,Braxton,1,7,7,7,0
1890,Landon Rogers,Landon,Rogers,1,7,7,7,0
1890,Zay Franks,Zay,Franks,1,7,7,7,0
1890,Zuberi Mobley,Zuberi,Mobley,1,7,7,7,0
1890,Dakota Twitty,Dakota,Twitty,1,7,7,7,0
1890,James Jointer,James,Jointer,1,7,7,7,0
1890,Xavier Arline,Xavier,Arline,2,7,3.5,6,0
1890,Isaiah Garcia-Castaneda,Isaiah,Garcia-Castaneda,1,7,7,7,0
1890,Charlie Spegal,Charlie,Spegal,1,7,7,7,0
1890,Caleb Merritt,Caleb,Merritt,1,7,7,7,0
1890,Jayshon Platt,Jayshon,Platt,2,7,3.5,5,0
1890,Braden Pegan,Braden,Pegan,1,7,7,7,0
1890,Roger Walters,Roger,Walters,1,7,7,7,0
1890,William Fowles,William,Fowles,1,7,7,7,0
1890,Evan Malcore,Evan,Malcore,0,7,0,7,0
1890,Cole Speer,Cole,Speer,1,7,7,7,0
1890,Robert Stafford,Robert,Stafford,1,7,7,7,0
1890,Quinten Joyner,Quinten,Joyner,1,7,7,7,0
1890,Isaiah Augustave,Isaiah,Augustave,3,7,2.3,4,0
1890,Israel Carter,Israel,Carter,1,7,7,7,0
1890,Montravius Lloyd,Montravius,Lloyd,1,7,7,7,0
1890,Jayvontay Conner,Jayvontay,Conner,1,7,7,7,0
1890,Elija Walton,Elija,Walton,1,7,7,7,0
1890,Justin Williams-Thomas,Justin,Williams-Thomas,1,7,7,7,0
1890,Jamarion Carroll,Jamarion,Carroll,1,7,7,7,0
1890,Dayton Sneed,Dayton,Sneed,1,7,7,7,0
1890,Jamarien Wheeler,Jamarien,Wheeler,1,7,7,7,0
1890,Jamari Ferrell,Jamari,Ferrell,2,7,3.5,6,0
1890,Jurrion Dickey,Jurrion,Dickey,1,7,7,7,0
1930,Joe Milton,Joe,Milton,1,6,6,6,0
1930,Isaac Hodgins,Isaac,Hodgins,2,6,3,4,1
1930,D'Marcus Adams,D'Marcus,Adams,1,6,6,6,0
1930,Noah Cain,Noah,Cain,1,6,6,6,1
1930,Deon Fountain,Deon,Fountain,1,6,6,6,0
1930,Leon Franklin,Leon,Franklin,1,6,6,6,0
1930,Jake Schultz,Jake,Schultz,1,6,6,6,0
1930,Kyrese Rowan,Kyrese,Rowan,2,6,3,4,0
1930,Thomas Zsiros,Thomas,Zsiros,2,6,3,3,0
1930,Kadinn Morris,Kadinn,Morris,1,6,6,6,0
1930,Malik Agbo,Malik,Agbo,1,6,6,6,0
1930,Braden Davis,Braden,Davis,2,6,3,7,0
1930,Gus McGee,Gus,McGee,1,6,6,6,0
1930,Mason Wheeler,Mason,Wheeler,1,6,6,6,0
1930,Bryan Henry,Bryan,Henry,1,6,6,6,1
1930,Michael McCalmont,Michael,McCalmont,1,6,6,6,0
1930,Keith Willis,Keith,Willis,3,6,2,4,0
1930,David Wells,David,Wells,1,6,6,6,0
1930,Jacob Godfrey,Jacob,Godfrey,1,6,6,6,0
1949,Erik Pizarro,Erik,Pizarro,1,5,5,5,0
1949,Asher Alberding,Asher,Alberding,1,5,5,5,0
1949,Sean Tyler,Sean,Tyler,4,5,1.3,13,0
1949,Jude Wolfe,Jude,Wolfe,2,5,2.5,3,1
1949,Ethan Garbers,Ethan,Garbers,1,5,5,5,0
1949,Micah Kelly,Micah,Kelly,1,5,5,5,0
1949,Corey Wren,Corey,Wren,1,5,5,5,0
1949,Jalen Rogers,Jalen,Rogers,1,5,5,5,0
1949,Joe Royer,Joe,Royer,1,5,5,5,0
1949,Sean Greeley,Sean,Greeley,2,5,2.5,4,2
1949,Jack Kennedy,Jack,Kennedy,1,5,5,5,0
1949,Avery White,Avery,White,1,5,5,5,0
1949,Myles Montgomery,Myles,Montgomery,5,5,1,4,0
1949,Max Patterson,Max,Patterson,1,5,5,5,0
1949,Willie Shaw,Willie,Shaw,1,5,5,5,0
1949,Xavier Coleman,Xavier,Coleman,1,5,5,5,0
1949,Troy Lewis,Troy,Lewis,1,5,5,5,0
1949,Janiran Bonner,Janiran,Bonner,1,5,5,5,0
1949,Max Holler,Max,Holler,1,5,5,5,0
1949,Dylan Paine,Dylan,Paine,1,5,5,5,0
1949,Jaylen Ward,Jaylen,Ward,1,5,5,5,0
1949,Trey Holly,Trey,Holly,1,5,5,5,0
1949,Robert Smith,Robert,Smith,2,5,2.5,5,0
1949,George Hart,George,Hart,1,5,5,5,0
1949,Taharin Sudderth,Taharin,Sudderth,1,5,5,5,0
1949,Brock Rechsteiner,Brock,Rechsteiner,1,5,5,5,0
1949,Danny Lewis,Danny,Lewis,1,5,5,5,0
1949,Kenyon Clay,Kenyon,Clay,1,5,5,5,0
1949,Evan Dickens,Evan,Dickens,1,5,5,5,0
1949,Anthony Frias,Anthony,Frias,2,5,2.5,5,0
1949,A.J. Turner,A.J.,Turner,1,5,5,5,0
1949,Andrew Maleski,Andrew,Maleski,1,5,5,5,0
1949,Dallen Bentley,Dallen,Bentley,1,5,5,5,0
1949,Jojo Phillips,Jojo,Phillips,1,5,5,5,1
1983,Tahj Gary,Tahj,Gary,1,4,4,4,0
1983,Dominique Johnson,Dominique,Johnson,2,4,2,6,0
1983,Elijah Canion,Elijah,Canion,1,4,4,4,0
1983,Daniel Carter,Daniel,Carter,3,4,1.3,4,0
1983,Justin Johnson,Justin,Johnson,2,4,2,3,0
1983,Nick Harris,Nick,Harris,1,4,4,4,1
1983,Deyunkrea Lewis,Deyunkrea,Lewis,1,4,4,4,0
1983,Trevor Borland,Trevor,Borland,1,4,4,4,0
1983,Keegan Wilburn,Keegan,Wilburn,1,4,4,4,0
1983,Corey Cuascut-Palmer,Corey,Cuascut-Palmer,1,4,4,4,0
1983,Donnie Gray,Donnie,Gray,1,4,4,4,0
1983,Kelan Robinson,Kelan,Robinson,1,4,4,4,0
1983,Caleb Schmitz,Caleb,Schmitz,1,4,4,4,0
1983,Tevin White,Tevin,White,1,4,4,4,0
1983,Chase Ketterer,Chase,Ketterer,1,4,4,4,0
1983,Elijah Wright,Elijah,Wright,1,4,4,4,0
1983,Preston Daniel,Preston,Daniel,1,4,4,4,1
1983,Ethan Dirrim,Ethan,Dirrim,3,4,1.3,2,0
1983,Tobias Weaver,Tobias,Weaver,1,4,4,4,0
1983,Jensen Jones,Jensen,Jones,1,4,4,4,0
1983,Mata'ava Ta'ase,Mata'ava,Ta'ase,1,4,4,4,0
1983,Rodney Harris,Rodney,Harris,1,4,4,4,0
1983,Karmello English,Karmello,English,1,4,4,4,1
1983,John Locke,John,Locke,2,4,2,3,1
1983,Domonique Thomas,Domonique,Thomas,1,4,4,4,0
1983,Kola Babalola,Kola,Babalola,1,4,4,4,0
1983,Ryan Butler,Ryan,Butler,1,4,4,4,0
1983,Tony Livingston,Tony,Livingston,1,4,4,4,0
1983,Tyler Williams,Tyler,Williams,1,4,4,4,0
1983,Micah Woods,Micah,Woods,1,4,4,4,0
1983,Marcello Bussey,Marcello,Bussey,1,4,4,4,0
1983,Elijah Davis,Elijah,Davis,1,4,4,4,0
1983,Marvin Sims,Marvin,Sims,1,4,4,4,0
2016,Alan Bowman,Alan,Bowman,1,3,3,3,0
2016,Nolan Rucci,Nolan,Rucci,1,3,3,3,1
2016,Kamarro Edmonds,Kamarro,Edmonds,1,3,3,3,0
2016,Brandon Campbell,Brandon,Campbell,1,3,3,3,0
2016,Kendrell Flowers,Kendrell,Flowers,1,3,3,3,0
2016,Talmage Gunther,Talmage,Gunther,1,3,3,3,0
2016,Isaac Smith,Isaac,Smith,1,3,3,3,0
2016,Terry Wilkins,Terry,Wilkins,2,3,1.5,3,0
2016,Gavin Garcia,Gavin,Garcia,1,3,3,3,0
2016,KZ Adams,KZ,Adams,1,3,3,3,0
2016,Quinn Ewers,Quinn,Ewers,1,3,3,3,0
2016,Christian Washington,Christian,Washington,1,3,3,3,0
2016,Kellan Hood,Kellan,Hood,1,3,3,3,0
2016,Keaton Cheves,Keaton,Cheves,1,3,3,3,0
2016,Daelen Alexander,Daelen,Alexander,1,3,3,3,1
2016,Will Monney,Will,Monney,1,3,3,3,0
2016,Ja'Vin Simpkins,Ja'Vin,Simpkins,1,3,3,3,0
2016,Brock Burnette,Brock,Burnette,1,3,3,3,0
2016,Dorian Smith,Dorian,Smith,1,3,3,3,0
2035,Duke Olges,Duke,Olges,1,2,2,2,0
2035,Emery Simmons,Emery,Simmons,1,2,2,2,0
2035,Kedon Slovis,Kedon,Slovis,1,2,2,2,0
2035,T'Vondre Sweat,T'Vondre,Sweat,1,2,2,2,1
2035,Malik Hornsby,Malik,Hornsby,1,2,2,2,0
2035,Christian Moore,Christian,Moore,1,2,2,2,1
2035,Evan Pryor,Evan,Pryor,1,2,2,2,0
2035,DJ Williams,DJ,Williams,1,2,2,2,0
2035,Hampton Earle,Hampton,Earle,1,2,2,2,0
2035,Jhaylin Embry,Jhaylin,Embry,1,2,2,2,0
2035,Treylan Davis,Treylan,Davis,2,2,1,1,0
2035,Stone Eby,Stone,Eby,1,2,2,2,1
2035,Robby Ashford,Robby,Ashford,1,2,2,2,0
2035,Hahsaun Wilson,Hahsaun,Wilson,2,2,1,2,0
2035,Jeremiah Coney,Jeremiah,Coney,1,2,2,2,0
2035,CJ Hester,CJ,Hester,1,2,2,2,0
2035,Reed Harris,Reed,Harris,1,2,2,2,0
2035,Luke Bennett,Luke,Bennett,1,2,2,2,0
2035,Jamauri Chislom,Jamauri,Chislom,1,2,2,2,0
2035,Chris Johnson,Chris,Johnson,1,2,2,2,0
2035,MarKendrick Beall,MarKendrick,Beall,1,2,2,2,0
2056,Xavier Williams,Xavier,Williams,1,1,1,1,0
2056,Peyton Sawyer,Peyton,Sawyer,1,1,1,1,0
2056,Garrett Shrader,Garrett,Shrader,4,1,0.3,9,0
2056,Shea Whiting,Shea,Whiting,1,1,1,1,0
2056,Alex Huntley,Alex,Huntley,1,1,1,1,1
2056,Trevonte Sylvester,Trevonte,Sylvester,1,1,1,1,1
2056,Byron Murphy,Byron,Murphy,1,1,1,1,1
2056,Keegan Shoemaker,Keegan,Shoemaker,1,1,1,1,0
2056,Amaad Foston,Amaad,Foston,1,1,1,1,0
2056,Tanner Arkin,Tanner,Arkin,1,1,1,1,1
2056,Tariq Sims,Tariq,Sims,1,1,1,1,0
2056,Jalen Clark,Jalen,Clark,1,1,1,1,0
2056,Michael Masunas,Michael,Masunas,1,1,1,1,0
2056,Kyler Kasper,Kyler,Kasper,2,1,0.5,5,0
2056,Daylan Smothers,Daylan,Smothers,1,1,1,1,0
2056,Johnny Pascuzzi,Johnny,Pascuzzi,1,1,1,1,0
2056,Bert Auburn,Bert,Auburn,1,1,1,1,0
2056,Makhilyn Young,Makhilyn,Young,1,1,1,1,0
2056,Bryson Washington,Bryson,Washington,1,1,1,1,0
2056,Ka'Morreun Pimpton,Ka'Morreun,Pimpton,1,1,1,1,0
2056,Jake Reichle,Jake,Reichle,1,1,1,1,0
2056,Devon Dampier,Devon,Dampier,1,1,1,1,0
2056,Brady Small,Brady,Small,0,1,0,1,0
2079,Dante Zanders,Dante,Zanders,1,-1,-1,0,0
2079,Ta'Quan Roberson,Ta'Quan,Roberson,0,-1,0,0,0
2079,Jalen Coit,Jalen,Coit,3,-1,-0.3,3,0
2079,Cam'ron Barfield,Cam'ron,Barfield,1,-1,-1,0,0
2079,Matt Jones,Matt,Jones,1,-1,-1,0,0
2079,Carter Lambert,Carter,Lambert,1,-1,-1,-1,0
2079,Jordan Lovett,Jordan,Lovett,1,-1,-1,0,0
2079,Caleb Goodie,Caleb,Goodie,1,-1,-1,-1,0
2079,Drayden Dickmann,Drayden,Dickmann,1,-1,-1,-1,0
2079,Nathan Roberts,Nathan,Roberts,1,-1,-1,-1,0
2079,Ray Paulo,Ray,Paulo,1,-1,-1,0,0
2090,Tramel Logan,Tramel,Logan,1,-2,-2,-2,0
2090,Terrence Williams,Terrence,Williams,1,-2,-2,0,0
2090,Dallan Hayden,Dallan,Hayden,1,-2,-2,0,0
2090,Garrett Masterson,Garrett,Masterson,0,-2,0,-2,0
2090,Jack Browning,Jack,Browning,1,-2,-2,0,0
2090,Jordan Napier,Jordan,Napier,1,-2,-2,-2,0
2090,Kaleb Black,Kaleb,Black,1,-2,-2,0,0
2090,Braeden Wisloski,Braeden,Wisloski,1,-2,-2,0,0
2090,Dedrick Latulas,Dedrick,Latulas,3,-2,-0.7,2,0
2099,Jordan Houston,Jordan,Houston,3,-3,-1,0,0
2099,Larenzo McMillan,Larenzo,McMillan,1,-3,-3,0,0
2099,Bronson Barron,Bronson,Barron,1,-3,-3,0,0
2099,Nasjzae Bryant-Lelei,Nasjzae,Bryant-Lelei,1,-3,-3,0,0
2099,Zion Fowler-El,Zion,Fowler-El,1,-3,-3,-3,0
2104,Devin Leary,Devin,Leary,1,-4,-4,0,0
2104,Sam Hartman,Sam,Hartman,0,-4,0,0,0
2106,Colson Yankoff,Colson,Yankoff,2,-5,-2.5,0,0
2107,Chase Lundt,Chase,Lundt,0,-6,0,-6,0
2107,Blake Shapen,Blake,Shapen,1,-6,-6,0,0
2109,Jarrett Guest,Jarrett,Guest,1,-7,-7,0,0
2109,Miles Davis,Miles,Davis,1,-7,-7,0,0
2109,Ethan Vasko,Ethan,Vasko,1,-7,-7,0,0
2112,Zac Larrier,Zac,Larrier,1,-8,-8,0,0
2113,Dewayne Coleman,Dewayne,Coleman,0,-10,0,0,0
2114,Thomas Castellanos,Thomas,Castellanos,2,-11,-5.5,0,0
,,,,,,,,
,,,,,,,,
